,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
2366,CN4600700000000,46,7," Bennett County, SD",1197.851851851852,1139.3703703703704,59.89655172413793,4.948275862068964
2367,CN4600900000000,46,9," Bon Homme County, SD",3117.1111111111113,3023.3703703703704,96.37931034482759,3.065517241379311
2368,CN4601100000000,46,11," Brookings County, SD",17095.11111111111,16620.51851851852,477.2758620689655,2.7551724137931037
2369,CN4601300000000,46,13," Brown County, SD",20655.703703703704,20057.555555555555,599.2758620689655,2.9137931034482762
2370,CN4601500000000,46,15," Brule County, SD",2739.222222222222,2651.8518518518517,87.41379310344827,3.1758620689655177
2371,CN4601700000000,46,17," Buffalo County, SD",655.5172413793103,591.4827586206897,64.03448275862068,9.86551724137931
2372,CN4601900000000,46,19," Butte County, SD",4576.074074074074,4401.407407407408,173.9655172413793,3.813793103448277
2373,CN4602100000000,46,21," Campbell County, SD",887.7241379310345,856.1034482758621,31.620689655172413,3.5586206896551724
2374,CN4602300000000,46,23," Charles Mix County, SD",4211.777777777777,4053.740740740741,158.58620689655172,3.76896551724138
2375,CN4602500000000,46,25," Clark County, SD",1937.6296296296296,1855.8148148148148,81.79310344827586,4.241379310344827
2376,CN4602700000000,46,27," Clay County, SD",7149.962962962963,6960.333333333333,192.79310344827587,2.6758620689655177
2377,CN4602900000000,46,29," Codington County, SD",14878.333333333334,14342.592592592593,535.2413793103449,3.5931034482758615
2378,CN4603100000000,46,31," Corson County, SD",1490.5555555555557,1357.4074074074074,130.51724137931035,8.5
2379,CN4603300000000,46,33," Custer County, SD",3997.925925925926,3830.6666666666665,167.13793103448276,4.1724137931034475
2380,CN4603500000000,46,35," Davison County, SD",10517.74074074074,10212.518518518518,307.7586206896552,2.8965517241379306
2381,CN4603700000000,46,37," Day County, SD",2991.1481481481483,2835.8518518518517,155.9655172413793,5.206896551724138
2382,CN4603900000000,46,39," Deuel County, SD",2411.5925925925926,2306.074074074074,105.48275862068965,4.331034482758621
2383,CN4604100000000,46,41," Dewey County, SD",2355.925925925926,2080.814814814815,273.9655172413793,11.572413793103449
2384,CN4604300000000,46,43," Douglas County, SD",1663.6296296296296,1615.5555555555557,48.37931034482759,2.9000000000000012
2385,CN4604500000000,46,45," Edmunds County, SD",2168.3333333333335,2113.185185185185,55.724137931034484,2.5931034482758615
2386,CN4604700000000,46,47," Fall River County, SD",3390.962962962963,3247.777777777778,143.3448275862069,4.20689655172414
2387,CN4604900000000,46,49," Faulk County, SD",1179.3703703703704,1146.2222222222222,33.58620689655172,2.8620689655172415
2388,CN4605100000000,46,51," Grant County, SD",4342.888888888889,4164.962962962963,177.20689655172413,4.089655172413793
2389,CN4605300000000,46,53," Gregory County, SD",2365.5555555555557,2283.3333333333335,82.65517241379311,3.4965517241379316
2390,CN4605500000000,46,55," Haakon County, SD",1157.7777777777778,1122.9259259259259,34.89655172413793,3.024137931034484
2391,CN4605700000000,46,57," Hamlin County, SD",2794.1111111111113,2693.074074074074,101.34482758620689,3.6068965517241383
2392,CN4605900000000,46,59," Hand County, SD",1967.6296296296296,1915.111111111111,52.827586206896555,2.689655172413793
2393,CN4606100000000,46,61," Hanson County, SD",1737.0,1680.4074074074074,57.03448275862069,3.2275862068965515
2394,CN4606300000000,46,63," Harding County, SD",791.3448275862069,766.3793103448276,24.96551724137931,3.141379310344828
2395,CN4606500000000,46,65," Hughes County, SD",9753.444444444445,9494.703703703704,260.6896551724138,2.6551724137931036
2396,CN4606700000000,46,67," Hutchinson County, SD",3806.1111111111113,3691.703703703704,116.3103448275862,3.0586206896551724
2397,CN4606900000000,46,69," Hyde County, SD",794.6896551724138,769.551724137931,25.137931034482758,3.1655172413793102
2398,CN4607100000000,46,71," Jackson County, SD",1223.2592592592594,1155.5185185185185,68.37931034482759,5.548275862068966
2399,CN4607300000000,46,73," Jerauld County, SD",1199.148148148148,1164.111111111111,35.51724137931034,2.944827586206897
2400,CN4607500000000,46,75," Jones County, SD",715.2068965517242,693.3103448275862,21.896551724137932,3.0620689655172413
2401,CN4607700000000,46,77," Kingsbury County, SD",2823.777777777778,2724.296296296296,100.17241379310344,3.5275862068965522
2402,CN4607900000000,46,79," Lake County, SD",6279.2962962962965,6057.407407407408,222.44827586206895,3.5310344827586215
2403,CN4608100000000,46,81," Lawrence County, SD",12375.185185185184,11939.703703703704,434.0,3.496551724137931
2404,CN4608300000000,46,83," Lincoln County, SD",19091.0,18609.185185185186,485.41379310344826,2.393103448275862
2405,CN4608500000000,46,85," Lyman County, SD",2034.6666666666667,1938.3703703703704,96.37931034482759,4.755172413793104
2406,CN4608700000000,46,87," McCook County, SD",2857.3333333333335,2767.4444444444443,90.3103448275862,3.1344827586206905
2407,CN4608900000000,46,89," McPherson County, SD",1252.037037037037,1209.0740740740741,43.55172413793103,3.537931034482759
2408,CN4609100000000,46,91," Marshall County, SD",2286.777777777778,2187.8888888888887,98.72413793103448,4.344827586206897
2409,CN4609300000000,46,93," Meade County, SD",12475.518518518518,12037.444444444445,438.2758620689655,3.527586206896552
2410,CN4609500000000,46,95," Mellette County, SD",831.3103448275862,782.9655172413793,48.3448275862069,5.8586206896551705
2411,CN4609700000000,46,97," Miner County, SD",1310.888888888889,1258.1851851851852,52.6551724137931,4.037931034482759
2412,CN4609900000000,46,99," Minnehaha County, SD",92441.88888888889,89786.03703703704,2655.8518518518517,2.8482758620689648
2413,CN4610100000000,46,101," Moody County, SD",3799.6296296296296,3614.8518518518517,184.27586206896552,4.848275862068966
2414,CN4610200000000,46,102," Oglala Lakota County, SD",3393.8888888888887,2995.4074074074074,397.3448275862069,11.775862068965518
2415,CN4610300000000,46,103," Pennington County, SD",49818.51851851852,48130.25925925926,1688.2592592592594,3.382758620689655
2416,CN4610500000000,46,105," Perkins County, SD",1782.7777777777778,1728.5925925925926,54.6551724137931,3.1172413793103457
2417,CN4610700000000,46,107," Potter County, SD",1361.5925925925926,1313.888888888889,47.58620689655172,3.493103448275863
2418,CN4610900000000,46,109," Roberts County, SD",4786.62962962963,4542.851851851852,242.68965517241378,5.048275862068967
2419,CN4611100000000,46,111," Sanborn County, SD",1376.2962962962963,1333.1851851851852,43.55172413793103,3.137931034482759
2420,CN4611500000000,46,115," Spink County, SD",3441.8518518518517,3327.4074074074074,115.17241379310344,3.3482758620689648
2421,CN4611700000000,46,117," Stanley County, SD",1806.5185185185185,1753.7407407407406,52.51724137931034,2.917241379310344
2422,CN4611900000000,46,119," Sully County, SD",913.8148148148148,895.3103448275862,25.689655172413794,2.793103448275861
2423,CN4612100000000,46,121," Todd County, SD",3034.6666666666665,2807.777777777778,225.20689655172413,7.458620689655172
2424,CN4612300000000,46,123," Tripp County, SD",3252.8518518518517,3151.185185185185,101.89655172413794,3.144827586206896
2425,CN4612500000000,46,125," Turner County, SD",4409.0,4272.074074074074,138.10344827586206,3.1206896551724133
2426,CN4612700000000,46,127," Union County, SD",7213.925925925926,6925.851851851852,287.44827586206895,4.086206896551724
2427,CN4612900000000,46,129," Walworth County, SD",2715.3333333333335,2597.4444444444443,118.34482758620689,4.455172413793104
2428,CN4613500000000,46,135," Yankton County, SD",11291.962962962964,10964.518518518518,331.6896551724138,2.906896551724137
2429,CN4613700000000,46,137," Ziebach County, SD",860.4827586206897,801.0344827586207,59.44827586206897,7.072413793103448
2430,CN4700100000000,47,1," Anderson County, TN",34793.74074074074,32883.37037037037,1910.3703703703704,5.448275862068967
2431,CN4700300000000,47,3," Bedford County, TN",19242.40740740741,17934.74074074074,1307.6666666666667,6.6482758620689655
2432,CN4700500000000,47,5," Benton County, TN",7141.888888888889,6535.259259259259,601.2758620689655,8.424137931034483
2433,CN4700700000000,47,7," Bledsoe County, TN",4330.407407407408,4007.814814814815,323.82758620689657,7.413793103448278
2434,CN4700900000000,47,9," Blount County, TN",55469.92592592593,52506.25925925926,2963.6666666666665,5.251724137931034
2435,CN4701100000000,47,11," Bradley County, TN",45299.22222222222,42746.148148148146,2553.074074074074,5.603448275862068
2436,CN4701300000000,47,13," Campbell County, TN",15866.37037037037,14482.62962962963,1369.75,8.59655172413793
2437,CN4701500000000,47,15," Cannon County, TN",5834.62962962963,5473.111111111111,359.6896551724138,6.124137931034483
2438,CN4701700000000,47,17," Carroll County, TN",13378.148148148148,12208.037037037036,1160.1785714285713,8.593103448275862
2439,CN4701900000000,47,19," Carter County, TN",26179.37037037037,24459.37037037037,1720.0,6.479310344827585
2440,CN4702100000000,47,21," Cheatham County, TN",18914.48148148148,18060.88888888889,854.7241379310345,4.4448275862068956
2441,CN4702300000000,47,23," Chester County, TN",7689.2962962962965,7226.481481481482,461.0344827586207,5.972413793103449
2442,CN4702500000000,47,25," Claiborne County, TN",12692.62962962963,11828.296296296296,854.8620689655172,6.703448275862067
2443,CN4702700000000,47,27," Clay County, TN",3377.962962962963,3058.8888888888887,325.0,9.613793103448277
2444,CN4702900000000,47,29," Cocke County, TN",15610.074074074075,14126.777777777777,1483.2962962962963,9.348275862068967
2445,CN4703100000000,47,31," Coffee County, TN",23570.037037037036,22162.51851851852,1407.5185185185185,5.927586206896551
2446,CN4703300000000,47,33," Crockett County, TN",6995.444444444444,6491.407407407408,502.0689655172414,7.213793103448274
2447,CN4703500000000,47,35," Cumberland County, TN",21154.25925925926,19619.444444444445,1534.8148148148148,7.2172413793103445
2448,CN4703700000000,47,37," Davidson County, TN",322030.962962963,307647.44444444444,14383.518518518518,4.427586206896552
2449,CN4703900000000,47,39," Decatur County, TN",5323.740740740741,4867.814814814815,451.51724137931035,8.462068965517243
2450,CN4704100000000,47,41," DeKalb County, TN",8409.925925925925,7830.7037037037035,578.0,6.817241379310345
2451,CN4704300000000,47,43," Dickson County, TN",22059.962962962964,20821.59259259259,1238.3703703703704,5.520689655172415
2452,CN4704500000000,47,45," Dyer County, TN",17541.74074074074,16269.111111111111,1272.6296296296296,7.182758620689655
2453,CN4704700000000,47,47," Fayette County, TN",15519.518518518518,14510.555555555555,1008.9629629629629,6.406896551724136
2454,CN4704900000000,47,49," Fentress County, TN",7187.740740740741,6545.407407407408,632.6896551724138,8.76206896551724
2455,CN4705100000000,47,51," Franklin County, TN",18918.962962962964,17803.11111111111,1115.851851851852,5.879310344827587
2456,CN4705300000000,47,53," Gibson County, TN",22138.703703703704,20355.51851851852,1783.1851851851852,8.041379310344828
2457,CN4705500000000,47,55," Giles County, TN",14482.777777777777,13536.666666666666,947.7931034482758,6.658620689655171
2458,CN4705700000000,47,57," Grainger County, TN",9577.222222222223,8877.444444444445,693.3793103448276,7.213793103448276
2459,CN4705900000000,47,59," Greene County, TN",31262.25925925926,28616.814814814814,2645.4444444444443,8.517241379310345
2460,CN4706100000000,47,61," Grundy County, TN",5474.518518518518,5010.851851851852,463.0344827586207,8.420689655172414
2461,CN4706300000000,47,63," Hamblen County, TN",28638.85185185185,26691.37037037037,1947.4814814814815,6.755172413793103
2462,CN4706500000000,47,65," Hamilton County, TN",159394.07407407407,151247.7037037037,8146.37037037037,5.041379310344828
2463,CN4706700000000,47,67," Hancock County, TN",2421.296296296296,2218.4074074074074,202.3793103448276,8.382758620689659
2464,CN4706900000000,47,69," Hardeman County, TN",10052.37037037037,9161.037037037036,891.0689655172414,8.806896551724137
2465,CN4707100000000,47,71," Hardin County, TN",11409.074074074075,10456.851851851852,940.0,8.224137931034482
2466,CN4707300000000,47,73," Hawkins County, TN",24199.222222222223,22661.74074074074,1537.4814814814815,6.262068965517243
2467,CN4707500000000,47,75," Haywood County, TN",8693.111111111111,7820.148148148148,864.551724137931,9.86896551724138
2468,CN4707700000000,47,77," Henderson County, TN",12689.074074074075,11623.703703703704,1053.0689655172414,8.324137931034482
2469,CN4707900000000,47,79," Henry County, TN",14171.037037037036,13130.777777777777,1040.2592592592594,7.3482758620689665
2470,CN4708100000000,47,81," Hickman County, TN",9581.111111111111,8928.851851851852,648.3103448275862,6.744827586206897
2471,CN4708300000000,47,83," Houston County, TN",3353.6296296296296,3024.037037037037,327.86206896551727,9.824137931034482
2472,CN4708500000000,47,85," Humphreys County, TN",8401.296296296296,7696.037037037037,699.8965517241379,8.410344827586208
2473,CN4708700000000,47,87," Jackson County, TN",4659.111111111111,4282.074074074074,378.3448275862069,8.062068965517241
2474,CN4708900000000,47,89," Jefferson County, TN",22510.555555555555,20934.48148148148,1576.0740740740741,6.958620689655173
2475,CN4709100000000,47,91," Johnson County, TN",7310.851851851852,6702.481481481482,602.7241379310345,8.203448275862069
2476,CN4709300000000,47,93," Knox County, TN",212306.44444444444,202936.92592592593,9369.518518518518,4.33448275862069
2477,CN4709500000000,47,95," Lake County, TN",2478.5555555555557,2286.1111111111113,192.89655172413794,7.796551724137929
2478,CN4709700000000,47,97," Lauderdale County, TN",10074.592592592593,9095.666666666666,968.1724137931035,9.620689655172415
2479,CN4709900000000,47,99," Lawrence County, TN",19017.814814814814,17308.333333333332,1709.4814814814815,9.055172413793104
2480,CN4710100000000,47,101," Lewis County, TN",4980.962962962963,4517.185185185185,461.6551724137931,9.213793103448278
2481,CN4710300000000,47,103," Lincoln County, TN",15539.222222222223,14668.62962962963,862.4827586206897,5.5793103448275865
2482,CN4710500000000,47,105," Loudon County, TN",20766.296296296296,19651.51851851852,1114.7777777777778,5.279310344827585
2483,CN4710700000000,47,107," McMinn County, TN",22611.25925925926,20849.0,1762.2592592592594,7.665517241379311
2484,CN4710900000000,47,109," McNairy County, TN",10859.925925925925,9972.666666666666,877.6206896551724,8.089655172413794
2485,CN4711100000000,47,111," Macon County, TN",9768.555555555555,9089.333333333334,678.9655172413793,6.9172413793103456
2486,CN4711300000000,47,113," Madison County, TN",46543.03703703704,43845.18518518518,2697.8518518518517,5.768965517241381
2487,CN4711500000000,47,115," Marion County, TN",12382.111111111111,11507.777777777777,867.3103448275862,7.00344827586207
2488,CN4711700000000,47,117," Marshall County, TN",13302.074074074075,12398.777777777777,896.5862068965517,6.772413793103448
2489,CN4711900000000,47,119," Maury County, TN",37953.77777777778,35574.51851851852,2379.259259259259,6.279310344827586
2490,CN4712100000000,47,121," Meigs County, TN",4703.222222222223,4276.666666666667,420.6551724137931,9.006896551724138
2491,CN4712300000000,47,123," Monroe County, TN",17997.555555555555,16460.037037037036,1537.5185185185185,8.462068965517243
2492,CN4712500000000,47,125," Montgomery County, TN",63619.51851851852,60076.92592592593,3542.5925925925926,5.427586206896552
2493,CN4712700000000,47,127," Moore County, TN",3091.3703703703704,2950.814814814815,140.89655172413794,4.541379310344827
2494,CN4712900000000,47,129," Morgan County, TN",7687.888888888889,7067.62962962963,617.8620689655172,7.982758620689657
2495,CN4713100000000,47,131," Obion County, TN",14766.296296296296,13653.444444444445,1098.5862068965516,7.455172413793103
2496,CN4713300000000,47,133," Overton County, TN",9543.925925925925,8809.333333333334,726.6896551724138,7.593103448275861
2497,CN4713500000000,47,135," Perry County, TN",3237.740740740741,2971.740740740741,263.37931034482756,8.279310344827588
2498,CN4713700000000,47,137," Pickett County, TN",2182.962962962963,2005.111111111111,176.51724137931035,8.206896551724139
2499,CN4713900000000,47,139," Polk County, TN",7084.7037037037035,6562.2962962962965,515.551724137931,7.29310344827586
2500,CN4714100000000,47,141," Putnam County, TN",31967.444444444445,30045.59259259259,1921.851851851852,5.975862068965519
2501,CN4714300000000,47,143," Rhea County, TN",12683.814814814816,11626.592592592593,1043.896551724138,8.23448275862069
2502,CN4714500000000,47,145," Roane County, TN",24981.185185185186,23406.444444444445,1574.7407407407406,6.310344827586207
2503,CN4714700000000,47,147," Robertson County, TN",30100.74074074074,28458.59259259259,1642.148148148148,5.396551724137932
2504,CN4714900000000,47,149," Rutherford County, TN",116159.51851851853,110640.03703703704,5519.481481481482,4.572413793103449
2505,CN4715100000000,47,151," Scott County, TN",8421.962962962964,7523.518518518518,877.0689655172414,10.382758620689653
2506,CN4715300000000,47,153," Sequatchie County, TN",5419.222222222223,5049.222222222223,365.44827586206895,6.641379310344828
2507,CN4715500000000,47,155," Sevier County, TN",41791.40740740741,38796.333333333336,2995.074074074074,7.1896551724137945
2508,CN4715700000000,47,157," Shelby County, TN",432226.44444444444,406638.81481481483,25587.62962962963,5.910344827586207
2509,CN4715900000000,47,159," Smith County, TN",8800.925925925925,8249.25925925926,551.1034482758621,6.2655172413793085
2510,CN4716100000000,47,161," Stewart County, TN",4977.740740740741,4538.518518518518,440.48275862068965,8.93448275862069
2511,CN4716300000000,47,163," Sullivan County, TN",72903.33333333333,69006.62962962964,3896.703703703704,5.3103448275862055
2512,CN4716500000000,47,165," Sumner County, TN",74903.81481481482,71175.81481481482,3728.0,4.931034482758622
2513,CN4716700000000,47,167," Tipton County, TN",24549.40740740741,22914.40740740741,1635.0,6.46896551724138
2514,CN4716900000000,47,169," Trousdale County, TN",3294.8518518518517,3063.0,232.24137931034483,7.200000000000001
2515,CN4717100000000,47,171," Unicoi County, TN",7869.074074074074,7238.111111111111,622.9655172413793,7.889655172413794
2516,CN4717300000000,47,173," Union County, TN",7680.62962962963,7232.111111111111,449.37931034482756,5.779310344827587
2517,CN4717500000000,47,175," Van Buren County, TN",2356.185185185185,2160.814814814815,196.06896551724137,8.299999999999999
2518,CN4717700000000,47,177," Warren County, TN",18282.51851851852,17008.185185185186,1274.3333333333333,7.117241379310346
2519,CN4717900000000,47,179," Washington County, TN",55631.333333333336,52673.81481481482,2957.5185185185187,5.217241379310345
2520,CN4718100000000,47,181," Wayne County, TN",6904.333333333333,6256.740740740741,654.0,9.417241379310344
2521,CN4718300000000,47,183," Weakley County, TN",16677.555555555555,15552.333333333334,1125.2222222222222,6.8034482758620705
2522,CN4718500000000,47,185," White County, TN",11077.407407407407,10252.037037037036,831.1785714285714,7.613793103448275
2523,CN4718700000000,47,187," Williamson County, TN",79270.07407407407,76299.33333333333,2970.740740740741,3.586206896551725
2524,CN4718900000000,47,189," Wilson County, TN",52865.2962962963,50334.96296296296,2530.3333333333335,4.731034482758622
2525,CN4800100000000,48,1," Anderson County, TX",20765.296296296296,19527.333333333332,1237.962962962963,6.0068965517241395
2526,CN4800300000000,48,3," Andrews County, TX",6925.074074074074,6584.185185185185,334.2758620689655,5.062068965517242
2527,CN4800500000000,48,5," Angelina County, TX",36902.07407407407,34628.25925925926,2273.814814814815,6.086206896551724
2528,CN4800700000000,48,7," Aransas County, TX",9735.703703703704,9134.111111111111,598.551724137931,6.072413793103448
2529,CN4800900000000,48,9," Archer County, TX",4410.851851851852,4233.185185185185,178.06896551724137,3.979310344827587
2530,CN4801100000000,48,11," Armstrong County, TX",1019.0370370370371,982.2962962962963,37.06896551724138,3.5931034482758624
2531,CN4801300000000,48,13," Atascosa County, TX",17947.185185185186,16942.333333333332,1000.551724137931,5.586206896551726
2532,CN4801500000000,48,15," Austin County, TX",12495.222222222223,11890.296296296296,602.1034482758621,4.73103448275862
2533,CN4801700000000,48,17," Bailey County, TX",3348.8888888888887,3165.777777777778,181.89655172413794,5.424137931034484
2534,CN4801900000000,48,19," Bandera County, TX",8265.407407407407,7897.666666666667,371.55172413793105,4.289655172413793
2535,CN4802100000000,48,21," Bastrop County, TX",30556.0,29069.555555555555,1486.4444444444443,4.751724137931035
2536,CN4802300000000,48,23," Baylor County, TX",1825.962962962963,1737.851851851852,87.82758620689656,4.786206896551724
2537,CN4802500000000,48,25," Bee County, TX",10770.296296296296,9982.851851851852,785.0344827586207,7.293103448275861
2538,CN4802700000000,48,27," Bell County, TX",110881.22222222222,104690.48148148147,6190.740740740741,5.5310344827586215
2539,CN4802900000000,48,29," Bexar County, TX",730976.925925926,693755.4444444445,37221.48148148148,5.124137931034483
2540,CN4803100000000,48,31," Blanco County, TX",4546.592592592592,4379.259259259259,168.55172413793105,3.5965517241379303
2541,CN4803300000000,48,33," Borden County, TX",409.17241379310343,393.58620689655174,15.586206896551724,3.8103448275862073
2542,CN4803500000000,48,35," Bosque County, TX",7550.407407407408,7128.037037037037,421.7931034482759,5.548275862068965
2543,CN4803700000000,48,37," Bowie County, TX",40554.07407407407,37786.444444444445,2767.6296296296296,6.731034482758622
2544,CN4803900000000,48,39," Brazoria County, TX",133004.25925925927,124809.37037037036,8194.888888888889,6.158620689655172
2545,CN4804100000000,48,41," Brazos County, TX",86199.55555555556,82900.18518518518,3299.3703703703704,3.775862068965517
2546,CN4804300000000,48,43," Brewster County, TX",4641.0,4464.7037037037035,177.27586206896552,3.7999999999999985
2547,CN4804500000000,48,45," Briscoe County, TX",786.5862068965517,753.6206896551724,32.96551724137931,4.2827586206896555
2548,CN4804700000000,48,47," Brooks County, TX",2958.185185185185,2681.4814814814813,271.3103448275862,9.16551724137931
2549,CN4804900000000,48,49," Brown County, TX",16856.88888888889,15868.333333333334,979.6896551724138,5.813793103448277
2550,CN4805100000000,48,51," Burleson County, TX",7608.074074074074,7225.962962962963,379.6896551724138,4.948275862068965
2551,CN4805300000000,48,53," Burnet County, TX",17373.703703703704,16585.222222222223,794.8620689655172,4.513793103448276
2552,CN4805500000000,48,55," Caldwell County, TX",15582.444444444445,14759.814814814816,821.8965517241379,5.248275862068966
2553,CN4805700000000,48,57," Calhoun County, TX",9875.481481481482,9190.666666666666,671.8965517241379,6.851724137931035
2554,CN4805900000000,48,59," Callahan County, TX",6136.851851851852,5849.888888888889,286.44827586206895,4.641379310344828
2555,CN4806100000000,48,61," Cameron County, TX",140969.03703703705,127122.0,13847.037037037036,9.858620689655172
2556,CN4806300000000,48,63," Camp County, TX",5302.444444444444,4916.666666666667,379.37931034482756,7.1482758620689655
2557,CN4806500000000,48,65," Carson County, TX",3324.4444444444443,3190.8888888888887,133.31034482758622,3.9827586206896557
2558,CN4806700000000,48,67," Cass County, TX",13697.481481481482,12550.074074074075,1123.0689655172414,8.16206896551724
2559,CN4806900000000,48,69," Castro County, TX",3888.814814814815,3710.037037037037,178.0344827586207,4.589655172413794
2560,CN4807100000000,48,71," Chambers County, TX",14013.518518518518,13150.851851851852,857.4137931034483,6.000000000000001
2561,CN4807300000000,48,73," Cherokee County, TX",20650.777777777777,19442.222222222223,1208.5555555555557,5.8103448275862055
2562,CN4807500000000,48,75," Childress County, TX",3054.1481481481483,2912.777777777778,143.3793103448276,4.682758620689655
2563,CN4807700000000,48,77," Clay County, TX",5413.851851851852,5178.481481481482,236.0,4.313793103448276
2564,CN4807900000000,48,79," Cochran County, TX",1540.0,1443.6666666666667,95.72413793103448,6.141379310344828
2565,CN4808100000000,48,81," Coke County, TX",1481.5925925925926,1417.4444444444443,64.89655172413794,4.427586206896551
2566,CN4808300000000,48,83," Coleman County, TX",3745.037037037037,3502.777777777778,238.68965517241378,6.351724137931035
2567,CN4808500000000,48,85," Collin County, TX",343847.51851851854,328431.25925925927,15416.25925925926,4.355172413793103
2568,CN4808700000000,48,87," Collingsworth County, TX",1516.5925925925926,1452.962962962963,64.03448275862068,4.193103448275862
2569,CN4808900000000,48,89," Colorado County, TX",9424.333333333334,8990.666666666666,435.37931034482756,4.520689655172415
2570,CN4809100000000,48,91," Comal County, TX",46456.74074074074,44339.0,2117.740740740741,4.544827586206896
2571,CN4809300000000,48,93," Comanche County, TX",6266.37037037037,5972.740740740741,293.55172413793105,4.693103448275862
2572,CN4809500000000,48,95," Concho County, TX",1424.1851851851852,1366.3333333333333,59.10344827586207,4.182758620689655
2573,CN4809700000000,48,97," Cooke County, TX",18402.925925925927,17529.074074074073,869.5862068965517,4.727586206896552
2574,CN4809900000000,48,99," Coryell County, TX",22835.074074074073,21478.37037037037,1356.7037037037037,5.962068965517242
2575,CN4810100000000,48,101," Cottle County, TX",794.3103448275862,748.6551724137931,45.6551724137931,5.768965517241378
2576,CN4810300000000,48,103," Crane County, TX",1931.5925925925926,1822.962962962963,106.48275862068965,5.620689655172414
2577,CN4810500000000,48,105," Crockett County, TX",1953.3333333333333,1858.9259259259259,92.86206896551724,4.76896551724138
2578,CN4810700000000,48,107," Crosby County, TX",2925.3333333333335,2746.3703703703704,177.3793103448276,6.010344827586208
2579,CN4810900000000,48,109," Culberson County, TX",1334.5555555555557,1257.5925925925926,75.65517241379311,5.620689655172412
2580,CN4811100000000,48,111," Dallam County, TX",3509.222222222222,3396.5185185185187,111.96551724137932,3.213793103448276
2581,CN4811300000000,48,113," Dallas County, TX",1185434.7407407407,1118824.4814814816,66610.25925925926,5.627586206896551
2582,CN4811500000000,48,115," Dawson County, TX",5511.444444444444,5156.814814814815,353.7931034482759,6.389655172413794
2583,CN4811700000000,48,117," Deaf Smith County, TX",8723.666666666666,8245.814814814816,470.2413793103448,5.393103448275861
2584,CN4811900000000,48,119," Delta County, TX",2514.259259259259,2377.740740740741,136.0,5.472413793103449
2585,CN4812100000000,48,121," Denton County, TX",306666.14814814815,293481.7037037037,13184.444444444445,4.220689655172414
2586,CN4812300000000,48,123," DeWitt County, TX",8986.703703703704,8537.62962962963,446.9310344827586,4.975862068965518
2587,CN4812500000000,48,125," Dickens County, TX",966.7037037037037,904.3333333333334,61.758620689655174,6.3758620689655165
2588,CN4812700000000,48,127," Dimmit County, TX",4692.185185185185,4244.111111111111,437.9310344827586,10.365517241379314
2589,CN4812900000000,48,129," Donley County, TX",1706.2962962962963,1627.7777777777778,79.13793103448276,4.56551724137931
2590,CN4813100000000,48,131," Duval County, TX",4999.0,4531.740740740741,455.8965517241379,9.217241379310348
2591,CN4813300000000,48,133," Eastland County, TX",8349.814814814816,7878.962962962963,467.37931034482756,5.596551724137932
2592,CN4813500000000,48,135," Ector County, TX",66845.5925925926,62839.444444444445,4006.1481481481483,6.0
2593,CN4813700000000,48,137," Edwards County, TX",953.3928571428571,905.6206896551724,50.310344827586206,5.279310344827586
2594,CN4813900000000,48,139," Ellis County, TX",64330.555555555555,60963.03703703704,3367.5185185185187,5.268965517241378
2595,CN4814100000000,48,141," El Paso County, TX",305510.8888888889,280042.3703703704,25468.51851851852,8.37241379310345
2596,CN4814300000000,48,143," Erath County, TX",17769.51851851852,17015.074074074073,751.448275862069,4.193103448275862
2597,CN4814500000000,48,145," Falls County, TX",7097.518518518518,6704.851851851852,396.17241379310343,5.589655172413793
2598,CN4814700000000,48,147," Fannin County, TX",13673.851851851852,12828.703703703704,844.9655172413793,6.27241379310345
2599,CN4814900000000,48,149," Fayette County, TX",11590.592592592593,11165.074074074075,427.41379310344826,3.627586206896552
2600,CN4815100000000,48,151," Fisher County, TX",1944.3333333333333,1845.3703703703704,97.82758620689656,4.986206896551726
2601,CN4815300000000,48,153," Floyd County, TX",3327.074074074074,3116.3703703703704,208.93103448275863,6.279310344827585
2602,CN4815500000000,48,155," Foard County, TX",766.2413793103449,735.4137931034483,30.82758620689655,4.158620689655172
2603,CN4815700000000,48,157," Fort Bend County, TX",238455.85185185185,226938.74074074073,11517.111111111111,4.662068965517241
2604,CN4815900000000,48,159," Franklin County, TX",4516.62962962963,4260.62962962963,254.75862068965517,5.662068965517241
2605,CN4816100000000,48,161," Freestone County, TX",8040.925925925926,7572.444444444444,464.44827586206895,5.7379310344827585
2606,CN4816300000000,48,163," Frio County, TX",7443.185185185185,6930.074074074074,503.0344827586207,7.062068965517243
2607,CN4816500000000,48,165," Gaines County, TX",7469.555555555556,7145.259259259259,321.6896551724138,4.431034482758621
2608,CN4816700000000,48,167," Galveston County, TX",137715.22222222222,128390.44444444444,9324.777777777777,6.734482758620689
2609,CN4816900000000,48,169," Garza County, TX",2238.037037037037,2127.296296296296,110.13793103448276,4.903448275862069
2610,CN4817100000000,48,171," Gillespie County, TX",11342.296296296296,10982.962962962964,363.7931034482759,3.089655172413793
2611,CN4817300000000,48,173," Glasscock County, TX",690.3793103448276,668.0689655172414,22.310344827586206,3.248275862068965
2612,CN4817500000000,48,175," Goliad County, TX",3134.074074074074,2973.3333333333335,160.0344827586207,5.082758620689656
